post_link,posted_title,posted_date,brand,model,grade,trim_edition,year_of_manufacture,condition,transmission,body_type,fuel_type,engine_capacity,mileage,vehicle_price
https://ikman.lk/en/ad/toyota-land-cruiser-prado-trj-150-2010-for-sale-colombo-3,Toyota Land Cruiser Prado 2010,"Posted on 24 Sep 10:52 am, Rajagiriya, Colombo1017views",Toyota,Land Cruiser Prado,0,Toyota,2010,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","134,000 km","Rs 33,500,000"
https://ikman.lk/en/ad/toyota-aqua-2013-for-sale-matara-277,Toyota Aqua 2013,"Posted on 24 Sep 10:45 am, Matara City, Matara2672views",Toyota,Aqua,0,Toyota Aqua 2013,2013,Used,Automatic,Hatchback,Petrol,"1,500 cc","147,000 km","Rs 7,690,000"
https://ikman.lk/en/ad/toyota-aqua-2013-for-sale-nuwara-eliya-4,Toyota Aqua 2013,"Posted on 24 Sep 10:45 am, Nuwara Eliya City, Nuwara Eliya3741views",Toyota,Aqua,0,0,2013,Used,Automatic,Hatchback,Petrol,"1,490 cc","80,000 km","Rs 7,650,000"
https://ikman.lk/en/ad/toyota-vitz-edition-two-2018-for-sale-gampaha-2,Toyota Vitz Edition Two 2018,"Posted on 24 Sep 10:33 am, Gampaha City, Gampaha520views",Toyota,Vitz,0,Edition Two,2018,Used,Automatic,0,Petrol,"1,000 cc","62,000 km","Rs 9,100,000"
https://ikman.lk/en/ad/toyota-corolla-121-x-grade-2002-for-sale-anuradhapura,Toyota Corolla 121 X 2002,"Posted on 24 Sep 10:27 am, Anuradhapura City, Anuradhapura2views",Toyota,Corolla,0,121 X,2002,Used,Automatic,Saloon,Petrol,"1,500 cc","198,000 km","Rs 5,600,000"
https://ikman.lk/en/ad/toyota-vitz-edition-02-2018-for-sale-colombo-1,Toyota Vitz Edition 02 2018,"Posted on 24 Sep 10:01 am, Nugegoda, Colombo",Toyota,Vitz,0,Edition 02,2018,Used,Automatic,Saloon,Petrol,"1,000 cc","31,120 km","Rs 9,450,000"
https://ikman.lk/en/ad/toyota-allion-g-plus-2017-for-sale-colombo-82,Toyota Allion G Plus 2017,"Posted on 24 Sep 9:49 am, Nugegoda, Colombo",Toyota,Allion,0,G Plus ,2017,Used,Automatic,Saloon,Petrol,"1,500 cc","93,000 km","Rs 16,650,000"
https://ikman.lk/en/ad/toyota-allion-2016-for-sale-colombo-244,Toyota Allion 2016,"Posted on 24 Sep 9:49 am, Pannipitiya, Colombo3899views",Toyota,Allion,0,Toyota Allion 2016,2016,Used,Automatic,Saloon,Petrol,"1,500 cc","100,000 km","Rs 16,200,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-tx-g-frontier-2017-for-sale-colombo-2,Toyota Land Cruiser Prado TX G Frontier 2017,"Posted on 24 Sep 9:38 am, Colombo 4, Colombo",Toyota,Land Cruiser Prado,0,TX G Frontier,2017,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","122,000 km","Rs 56,000,000"
https://ikman.lk/en/ad/toyota-corolla-141-2008-for-sale-colombo-1986,Toyota Corolla 141 2008,"Posted on 24 Sep 3:43 pm, Malabe, Colombo",Toyota,Corolla,0,141,2008,Used,Automatic,Saloon,Petrol,"1,600 cc","206,836 km","Rs 6,975,000"
https://ikman.lk/en/ad/toyota-allion-g-grade-2010-for-sale-colombo-32,Toyota Allion G Grade 2010,"Posted on 24 Sep 9:33 am, Kohuwala, Colombo",Toyota,Allion,0,G Grade ,2010,Used,Automatic,Saloon,Petrol,"1,500 cc","165,000 km","Rs 10,390,000"
https://ikman.lk/en/ad/toyota-axio-non-hybrid-2012-for-sale-colombo-3,Toyota Axio NON HYBRID 2012,"Posted on 24 Sep 9:24 am, Nugegoda, Colombo",Toyota,Axio,0,NON HYBRID,2012,Used,Automatic,Saloon,Petrol,"1,500 cc","122,000 km","Rs 9,090,000"
https://ikman.lk/en/ad/toyota-rav4-g-grade-2007-for-sale-colombo-9,Toyota RAV4 G Grade 2007,"Posted on 24 Sep 9:18 am, Nugegoda, Colombo",Toyota,RAV4,0,G Grade,2007,Used,Automatic,SUV / 4x4,Petrol,"2,400 cc","169,000 km","Rs 9,290,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-2017-for-sale-colombo-329,Toyota Land Cruiser Prado 2017,"Posted on 24 Sep 9:17 am, Nugegoda, Colombo10views",Toyota,Land Cruiser Prado,0,0,2017,New,Automatic,SUV / 4x4,Petrol,"2,700 cc","74,000 km","Rs 64,900,000"
https://ikman.lk/en/ad/toyota-allion-nzt-240-2007-for-sale-colombo,Toyota Allion NZT 240 2007,"Posted on 24 Sep 6:26 am, Maharagama, Colombo",Toyota,Allion,0,NZT 240,2007,New,Automatic,Saloon,Petrol,"1,500 cc","145,000 km","Rs 7,975,000"
https://ikman.lk/en/ad/toyota-voxy-v-facelift-2015-for-sale-colombo,Toyota Voxy V FACELIFT 2015,"Posted on 24 Sep 12:18 am, Kohuwala, Colombo130views",Toyota,Voxy,0,V FACELIFT ,2015,Used,Automatic,MPV,Petrol,"1,800 cc","85,000 km","Rs 21,250,000"
https://ikman.lk/en/ad/toyota-chr-gt-ngx10-37000km-2019-for-sale-colombo-2,Toyota CHR GT NGX10 37000KM 2019,"Posted on 23 Sep 11:32 pm, Kohuwala, Colombo64views",Toyota,CHR,0,GT NGX10 37000KM,2019,Used,Automatic,Station wagon,Petrol,"1,200 cc","37,000 km","Rs 17,690,000"
https://ikman.lk/en/ad/toyota-harrier-2017-for-sale-colombo-172,Toyota Harrier 2017,"Posted on 23 Sep 10:08 pm, Colombo 6, Colombo309views",Toyota,Harrier,0,0,2017,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","39,000 km","Rs 34,900,000"
https://ikman.lk/en/ad/toyota-chr-2019-for-sale-colombo-165,Toyota CHR 2019,"Posted on 23 Sep 8:57 pm, Athurugiriya, Colombo12316views",Toyota,CHR,0,Toyota,2019,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","83,000 km","Rs 16,990,000"
https://ikman.lk/en/ad/toyota-roomy-custom-gs-2017-for-sale-colombo-5,Toyota Roomy Custom GS 2017,"Posted on 24 Sep 9:15 am, Colombo 10, Colombo354views",Toyota,Roomy,0,Custom GS,2017,Used,Automatic,MPV,Petrol,990 cc,"65,900 km","Rs 9,450,000"
https://ikman.lk/en/ad/toyota-vitz-2007-for-sale-gampaha-2164,"","",0,0,0,0,0,0,0,0,0,0,0,""
https://ikman.lk/en/ad/toyota-chr-gt-turbo-2018-for-sale-kandy-5,Toyota CHR GT TURBO 2018,"Posted on 24 Sep 12:06 am, Kandy City, Kandy105views",Toyota,CHR,0,GT TURBO,2018,Used,Automatic,Hatchback,Petrol,"1,200 cc","100,000 km","Rs 15,950,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-trj-150-tx-limited-2010-for-sale-kandy,Toyota Land Cruiser Prado TRJ 150 TX Limited 2010,"Posted on 23 Sep 5:40 pm, Kandy City, Kandy12141views",Toyota,Land Cruiser Prado,0,TRJ 150 TX Limited,2010,Used,Automatic,SUV / 4x4,Petrol,"2,650 cc","162,000 km","Rs 34,800,000"
https://ikman.lk/en/ad/toyota-allion-2014-for-sale-galle-1,Toyota Allion 2014,"Posted on 24 Sep 5:14 pm, Galle City, Galle5572views",Toyota,Allion,0,0,2014,Used,Automatic,Saloon,Petrol,"1,500 cc","112,000 km","Rs 12,850,000"
https://ikman.lk/en/ad/toyota-corolla-141-1st-owner-2011-for-sale-colombo,Toyota Corolla 141 1ST OWNER 2011,"Posted on 23 Sep 4:48 pm, Boralesgamuwa, Colombo330views",Toyota,Corolla,0,141 1ST OWNER,2011,Used,Automatic,Saloon,Petrol,"1,598 cc","186,200 km","Rs 8,790,000"
https://ikman.lk/en/ad/toyota-chr-ngx10-2020-for-sale-colombo-7,Toyota CHR NGX10 2020,"Posted on 23 Sep 3:17 pm, Kottawa, Colombo192views",Toyota,CHR,0,NGX10,2020,Used,Automatic,Hatchback,Petrol,"1,200 cc","36,000 km","Rs 19,400,000"
https://ikman.lk/en/ad/toyota-aqua-pearl-white-2015-for-sale-ratnapura,Toyota Aqua Pearl White 2015,"Posted on 23 Sep 3:00 pm, Ratnapura City, Ratnapura1640views",Toyota,Aqua,0,Pearl White,2015,Used,Automatic,Hatchback,Petrol,"1,500 cc","91,000 km","Rs 7,025,000"
https://ikman.lk/en/ad/toyota-corolla-141-gli-2013-for-sale-colombo-3,Toyota Corolla 141 GLI 2013,"Posted on 23 Sep 2:59 pm, Malabe, Colombo343views",Toyota,Corolla,0,141 GLI,2013,Used,Automatic,Saloon,Petrol,"1,600 cc","69,000 km","Rs 9,750,000"
https://ikman.lk/en/ad/toyota-allion-g-grade-2013-for-sale-gampaha-8,Toyota Allion G GRADE 2013,"Posted on 23 Sep 1:41 pm, Negombo, Gampaha268views",Toyota,Allion,0,G GRADE ,2013,Used,Automatic,0,Petrol,"1,500 cc","110,000 km","Rs 11,890,000"
https://ikman.lk/en/ad/toyota-rush-brand-new-2018-for-sale-colombo-1,Toyota Rush Brand New 2018,"Posted on 23 Sep 12:53 pm, Maharagama, Colombo308views",Toyota,Rush,0,Brand New,2018,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","66,500 km","Rs 17,500,000"
https://ikman.lk/en/ad/toyota-tank-2017-for-sale-colombo-168,Toyota Tank 2017,"Posted on 23 Sep 12:33 pm, Kohuwala, Colombo268views",Toyota,Tank,0,0,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","61,000 km","Rs 8,975,000"
https://ikman.lk/en/ad/toyota-axio-wxb-2017-for-sale-colombo-1679,Toyota Axio WXB 2017,"Posted on 23 Sep 12:33 pm, Kohuwala, Colombo102views",Toyota,Axio,0,WXB,2017,Used,Automatic,Saloon,Petrol,"1,500 cc","103,000 km","Rs 15,150,000"
https://ikman.lk/en/ad/toyota-harrier-advance-premium-2015-for-sale-colombo-21,Toyota Harrier ADVANCE PREMIUM 2015,"Posted on 23 Sep 12:30 pm, Kohuwala, Colombo316views",Toyota,Harrier,0,ADVANCE PREMIUM,2015,Used,Automatic,Station wagon,Petrol,"2,000 cc","50,000 km","Rs 28,990,000"
https://ikman.lk/en/ad/toyota-mark-2-2001-for-sale-colombo-3,Toyota Mark 2 2001,"Posted on 23 Sep 12:28 pm, Kohuwala, Colombo301views",Toyota,Mark,0,2,2001,Used,Automatic,Saloon,Petrol,"2,000 cc","180,000 km","Rs 5,800,000"
https://ikman.lk/en/ad/toyota-roomy-2017-for-sale-colombo-171,Toyota Roomy 2017,"Posted on 23 Sep 12:26 pm, Kohuwala, Colombo298views",Toyota,Roomy,0,0,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","71,000 km","Rs 9,300,000"
https://ikman.lk/en/ad/toyota-premio-2017-for-sale-colombo-636,Toyota Premio 2017,"Posted on 23 Sep 12:21 pm, Kohuwala, Colombo183views",Toyota,Premio,0,2017,2017,Used,Automatic,Saloon,Petrol,"1,500 cc","31,000 km","Rs 19,990,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-txl-2008-for-sale-colombo,Toyota Land Cruiser Prado TX.L 2008,"Posted on 24 Sep 11:36 am, Kohuwala, Colombo264views",Toyota,Land Cruiser Prado,0,TX.L,2008,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","134,000 km","Rs 22,800,000"
https://ikman.lk/en/ad/toyota-chr-ngx-10-gt-turbo-2018-for-sale-gampaha-3,Toyota CHR NGX-10 / GT Turbo 2018,"Posted on 23 Sep 8:42 pm, Katunayake, Gampaha155views",Toyota,CHR,0,NGX-10 / GT Turbo,2018,Used,Automatic,Hatchback,Petrol,"1,200 cc","47,000 km","Rs 16,850,000"
https://ikman.lk/en/ad/toyota-corolla-2008-for-sale-colombo-420,Toyota Corolla 2008,"Posted on 23 Sep 12:50 pm, Nugegoda, Colombo324views",Toyota,Corolla,0,Toyota,2008,Used,Automatic,Saloon,Petrol,"1,600 cc","82,000 km","Rs 6,900,000"
https://ikman.lk/en/ad/toyota-raize-g-grade-21000-km-2020-for-sale-gampaha-1,Toyota Raize G GRADE (21000 km) 2020,"Posted on 23 Sep 8:49 pm, Katunayake, Gampaha161views",Toyota,Raize,0,G GRADE (21000 km),2020,Used,Automatic,0,Petrol,"1,000 cc","21,000 km","Rs 15,000,000"
https://ikman.lk/en/ad/toyota-chr-2017-for-sale-colombo-600,Toyota CHR 2017,"Posted on 23 Sep 12:04 pm, Kohuwala, Colombo63views",Toyota,CHR,0,0,2017,Used,Automatic,Coup̩/Sports,Petrol,"1,200 cc","72,000 km","Rs 16,550,000"
https://ikman.lk/en/ad/toyota-allion-260-g-grade-2007-for-sale-colombo-35,Toyota Allion 260 G Grade 2007,"Posted on 23 Sep 1:19 pm, Malabe, Colombo202views",Toyota,Allion,0,260 G Grade,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","132,000 km","Rs 8,595,000"
https://ikman.lk/en/ad/toyota-allion-nzt-260-49000-km-2017-for-sale-gampaha,Toyota Allion NZT 260 (49000 km) 2017,"Posted on 23 Sep 8:49 pm, Katunayake, Gampaha323views",Toyota,Allion,0,NZT 260 (49000 km),2017,Used,Automatic,Saloon,Petrol,"1,500 cc","49,000 km","Rs 16,800,000"
https://ikman.lk/en/ad/toyota-ist-2002-for-sale-badulla,Toyota IST 2002,"Posted on 23 Sep 11:36 am, Bandarawela, Badulla144views",Toyota,IST,0,0,2002,Used,Automatic,Hatchback,Petrol,"1,290 cc","161,000 km","Rs 5,390,000"
https://ikman.lk/en/ad/toyota-vitz-2017-for-sale-colombo-1483,Toyota Vitz 2017,"Posted on 23 Sep 11:35 am, Kohuwala, Colombo141views",Toyota,Vitz,0,0,2017,Used,Automatic,Hatchback,Petrol,"1,000 cc","75,000 km","Rs 8,590,000"
https://ikman.lk/en/ad/toyota-vitz-2007-for-sale-colombo-3829,Toyota Vitz 2007,"Posted on 23 Sep 11:24 am, Kohuwala, Colombo117views",Toyota,Vitz,0,0,2007,Used,Automatic,Hatchback,Petrol,"1,000 cc","177,000 km","Rs 6,190,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-trj-120-tx-auto-2008-for-sale-gampaha-4,Toyota Land Cruiser Prado TRJ 120 -TX Auto 2008,"Posted on 23 Sep 10:55 am, Katunayake, Gampaha189views",Toyota,Land Cruiser Prado,0,TRJ 120 -TX Auto,2008,Used,Automatic,0,Petrol,"2,700 cc","89,000 km","Rs 20,500,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-vx-40l-1-owner-2006-for-sale-colombo,Toyota Land Cruiser Prado VX 4.0L 1 Owner 2006,"Posted on 23 Sep 10:54 am, Kohuwala, Colombo191views",Toyota,Land Cruiser Prado,0,VX 4.0L 1 Owner,2006,Used,Automatic,SUV / 4x4,Petrol,"4,000 cc","170,000 km","Rs 20,500,000"
https://ikman.lk/en/ad/toyota-camry-2013-for-sale-colombo-64,Toyota Camry 2013,"Posted on 23 Sep 10:53 am, Rajagiriya, Colombo156views",Toyota,Camry,0,0,2013,Used,Automatic,Saloon,Petrol,"2,487 cc","89,200 km","Rs 15,800,000"
https://ikman.lk/en/ad/toyota-corolla-110-1997-for-sale-colombo-289,Toyota Corolla 110 1997,"Posted on 23 Sep 11:13 am, Maharagama, Colombo318views",Toyota,Corolla,0,110,1997,Used,Automatic,Saloon,Petrol,"1,500 cc","220,000 km","Rs 3,650,000"
https://ikman.lk/en/ad/toyota-axio-x-grade-2007-for-sale-kurunegala-32,Toyota Axio X Grade 2007,"Posted on 23 Sep 10:32 am, Nikaweratiya, Kurunegala277views",Toyota,Axio,0,Toyota Axio X Grade,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","170,000 km","Rs 7,300,000"
https://ikman.lk/en/ad/toyota-chr-2018-for-sale-colombo-675,Toyota CHR 2018,"Posted on 23 Sep 2:33 pm, Kohuwala, Colombo138views",Toyota,CHR,0,Toyota,2018,Used,Automatic,Station wagon,Petrol,"1,200 cc","50,000 km","Rs 15,990,000"
https://ikman.lk/en/ad/toyota-premio-nzt-260-47000-km-2017-for-sale-gampaha,Toyota Premio NZT-260 (47000 km) 2017,"Posted on 23 Sep 8:52 pm, Katunayake, Gampaha278views",Toyota,Premio,0,NZT-260 (47000 km),2017,Used,Automatic,Saloon,Petrol,"1,500 cc","47,000 km","Rs 17,400,000"
https://ikman.lk/en/ad/toyota-chr-2018-for-sale-colombo-676,Toyota CHR 2018,"Posted on 23 Sep 2:33 pm, Kohuwala, Colombo71views",Toyota,CHR,0,Toyota,2018,Used,Automatic,Station wagon,Petrol,"1,200 cc","47,000 km","Rs 16,990,000"
https://ikman.lk/en/ad/toyota-chr-2017-for-sale-colombo-601,Toyota CHR 2017,"Posted on 23 Sep 2:34 pm, Kohuwala, Colombo177views",Toyota,CHR,0,Toyota,2017,Used,Automatic,Station wagon,Petrol,"1,200 cc","75,000 km","Rs 14,990,000"
https://ikman.lk/en/ad/toyota-allion-g-plus-35000-km-2016-for-sale-gampaha-3,Toyota Allion G-Plus (35000 km) 2016,"Posted on 23 Sep 10:02 am, Katunayake, Gampaha158views",Toyota,Allion,0,G-Plus (35000 km),2016,Used,Automatic,0,Petrol,"1,500 cc","35,000 km","Rs 16,700,000"
https://ikman.lk/en/ad/toyota-chr-eagle-eye-lowmileage-2019-for-sale-gampaha-8,Toyota CHR Eagle Eye-LowMileage 2019,"Posted on 23 Sep 9:53 am, Katunayake, Gampaha106views",Toyota,CHR,0,Eagle Eye-LowMileage,2019,Used,Automatic,0,Petrol,"1,200 cc","39,000 km","Rs 18,850,000"
https://ikman.lk/en/ad/toyota-chr-gt-turbo-2017-for-sale-kandy-2,Toyota CHR GT Turbo 2017,"Posted on 23 Sep 8:12 am, Gampola, Kandy207views",Toyota,CHR,0,GT Turbo,2017,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","80,000 km","Rs 14,650,000"
https://ikman.lk/en/ad/toyota-premio-g-superior-2016-for-sale-puttalam-22,Toyota Premio G Superior 2016,"Posted on 23 Sep 7:17 am, Nattandiya, Puttalam423views",Toyota,Premio,0,G Superior,2016,Used,Automatic,Saloon,Petrol,"1,500 cc","95,000 km","Rs 15,450,000"
https://ikman.lk/en/ad/toyota-chr-2017-for-sale-colombo-599,Toyota CHR 2017,"Posted on 22 Sep 3:29 pm, Piliyandala, Colombo543views",Toyota,CHR,0,0,2017,Used,Automatic,0,Petrol,"1,200 cc","89,000 km","Rs 15,200,000"
https://ikman.lk/en/ad/toyota-rush-7-seater-safety-auto-2018-for-sale-colombo,Toyota Rush 7 Seater Safety auto 2018,"Posted on 24 Sep 9:03 am, Kohuwala, Colombo634views",Toyota,Rush,0,7 Seater Safety auto,2018,Used,Automatic,SUV / 4x4,Petrol,"1,500 cc","78,000 km","Rs 17,400,000"
https://ikman.lk/en/ad/toyota-corolla-ae110-1999-for-sale-gampaha-2,Toyota Corolla AE110 1999,"Posted on 21 Sep 7:52 pm, Divulapitiya, Gampaha739views",Toyota,Corolla,0,AE110,1999,Used,Automatic,Saloon,Petrol,"1,300 cc","221,200 km","Rs 3,775,000"
https://ikman.lk/en/ad/toyota-premio-2008-for-sale-galle-4,Toyota Premio 2008,"Posted on 21 Sep 2:49 pm, Baddegama, Galle639views",Toyota,Premio,0,Toyota,2008,Used,Automatic,Saloon,Petrol,"1,500 cc","140,000 km","Rs 10,700,000"
https://ikman.lk/en/ad/toyota-premio-g-superior-1st-owner-2015-for-sale-colombo,Toyota Premio G SUPERIOR 1ST OWNER 2015,"Posted on 21 Sep 1:04 pm, Athurugiriya, Colombo647views",Toyota,Premio,0,G SUPERIOR 1ST OWNER,2015,Used,Automatic,Saloon,Petrol,"1,500 cc","100,000 km","Rs 14,950,000"
https://ikman.lk/en/ad/toyota-aqua-2014-2013-for-sale-colombo-1,Toyota Aqua 2014 2013,"Posted on 21 Sep 1:15 pm, Kottawa, Colombo467views",Toyota,Aqua,0,2014,2013,Used,Automatic,Hatchback,Petrol,"1,500 cc","140,000 km","Rs 7,000,000"
https://ikman.lk/en/ad/toyota-premio-nzt240-f-2006-for-sale-colombo-1,Toyota Premio NZT240 F 2006,"Posted on 21 Sep 10:06 am, Moratuwa, Colombo629views",Toyota,Premio,0,NZT240 F,2006,Used,Automatic,Saloon,Petrol,"1,500 cc","205,000 km","Rs 7,500,000"
https://ikman.lk/en/ad/toyota-starlet-ep-82-efi-inging-1992-for-sale-matara-6,Toyota Starlet EP 82 EFI Inging 1992,"Posted on 21 Sep 6:25 am, Matara City, Matara761views",Toyota,Starlet,0,EP 82 EFI Inging,1992,Used,Automatic,Hatchback,Petrol,"1,330 cc","185,000 km","Rs 2,575,000"
https://ikman.lk/en/ad/toyota-passo-2006-for-sale-matara-13,Toyota Passo 2006,"Posted on 21 Sep 6:21 am, Matara City, Matara435views",Toyota,Passo,0,0,2006,Used,Automatic,Hatchback,Petrol,"1,000 cc","124,000 km","Rs 4,490,000"
https://ikman.lk/en/ad/toyota-axio-2nd-owner-2011-for-sale-colombo,Toyota Axio 2nd owner 2011,"Posted on 20 Sep 11:54 pm, Boralesgamuwa, Colombo529views",Toyota,Axio,0,2nd owner ,2011,Used,Automatic,Saloon,Petrol,"1,500 cc","135,000 km","Rs 9,200,000"
https://ikman.lk/en/ad/toyota-allion-2008-for-sale-gampaha-293,Toyota Allion 2008,"Posted on 20 Sep 4:55 pm, Negombo, Gampaha833views",Toyota,Allion,0,0,2008,Used,Automatic,0,Petrol,"1,500 cc","110,000 km","Rs 9,490,000"
https://ikman.lk/en/ad/toyota-chr-2018-for-sale-gampaha-240,Toyota CHR 2018,"Posted on 20 Sep 4:30 pm, Negombo, Gampaha464views",Toyota,CHR,0,0,2018,Used,Automatic,0,Petrol,"1,200 cc","46,000 km","Rs 17,690,000"
https://ikman.lk/en/ad/toyota-tank-gt-custom-turbo-2016-for-sale-colombo,Toyota Tank GT CUSTOM TURBO 2016,"Posted on 20 Sep 2:23 pm, Colombo 8, Colombo341views",Toyota,Tank,0,GT CUSTOM TURBO,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","97,000 km","Rs 9,750,000"
https://ikman.lk/en/ad/toyota-vitz-2015-for-sale-colombo-1674,Toyota Vitz 2015,"Posted on 20 Sep 1:33 pm, Malabe, Colombo409views",Toyota,Vitz,0,0,2015,Used,Automatic,Hatchback,Petrol,990 cc,"97,334 km","Rs 7,775,000"
https://ikman.lk/en/ad/toyota-harrier-v6-petrol-auto-jeep-1999-for-sale-kurunegala,Toyota Harrier V6 PETROL AUTO JEEP 1999,"Posted on 20 Sep 1:04 pm, Kurunegala City, Kurunegala839views",Toyota,Harrier,0,V6 PETROL AUTO JEEP,1999,Used,Automatic,SUV / 4x4,Petrol,"2,980 cc","134,000 km","Rs 4,975,000"
https://ikman.lk/en/ad/toyota-vitz-2016-for-sale-colombo-2140,Toyota Vitz 2016,"Posted on 20 Sep 11:56 am, Rajagiriya, Colombo352views",Toyota,Vitz,0,0,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc","150,000 km","Rs 7,650,000"
https://ikman.lk/en/ad/toyota-roomy-2018-for-sale-colombo-9,Toyota Roomy 2018,"Posted on 20 Sep 1:46 pm, Malabe, Colombo1163views",Toyota,Roomy,0,0,2018,Used,Automatic,Hatchback,Petrol,"1,000 cc","51,169 km","Rs 9,475,000"
https://ikman.lk/en/ad/toyota-vitz-2010-for-sale-kalutara-7,Toyota Vitz 2010,"Posted on 20 Sep 2:25 pm, Panadura, Kalutara558views",Toyota,Vitz,0,0,2010,Used,Automatic,Hatchback,Petrol,"1,000 cc","79,500 km","Rs 5,790,000"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-2017-for-sale-ratnapura,Toyota Land Cruiser Prado 2017,"Posted on 20 Sep 2:41 pm, Ratnapura City, Ratnapura791views",Toyota,Land Cruiser Prado,0,0,2017,Used,Automatic,SUV / 4x4,Petrol,"2,700 cc","65,000 km","Rs 59,250,000"
https://ikman.lk/en/ad/toyota-belta-scp92-1300cc-2009-for-sale-colombo-1,Toyota Belta SCP92 1300cc 2009,"Posted on 20 Sep 9:26 am, Boralesgamuwa, Colombo382views",Toyota,Belta,0,SCP92 1300cc,2009,Used,Automatic,Saloon,Petrol,"1,300 cc","129,000 km","Rs 7,500,000"
https://ikman.lk/en/ad/toyota-yaris-ativ-g-grade-2019-for-sale-colombo-18,Toyota Yaris ATIV G grade 2019,"Posted on 24 Sep 8:49 am, Kohuwala, Colombo378views",Toyota,Yaris,0,ATIV G grade,2019,Used,Automatic,Saloon,Petrol,"1,200 cc","52,000 km","Rs 13,900,000"
https://ikman.lk/en/ad/toyota-voxy-noha-2014-for-sale-anuradhapura,Toyota Voxy NOHA 2014,"Posted on 19 Sep 9:47 pm, Anuradhapura City, Anuradhapura764views",Toyota,Voxy,0,NOHA,2014,Used,Automatic,MPV,Petrol,"2,000 cc","125,000 km","Rs 16,550,000"
https://ikman.lk/en/ad/toyota-premio-2019-for-sale-colombo-179,Toyota Premio 2019,"Posted on 19 Sep 8:13 pm, Maharagama, Colombo882views",Toyota,Premio,0,0,2019,Used,Automatic,Saloon,Petrol,"1,500 cc","68,000 km","Rs 21,400,000"
https://ikman.lk/en/ad/toyota-allion-g-grade-scoop-light-2010-for-sale-gampaha,Toyota Allion G GRADE SCOOP LIGHT 2010,"Posted on 19 Sep 7:29 pm, Nittambuwa, Gampaha495views",Toyota,Allion,0,G GRADE SCOOP LIGHT ,2010,Used,Automatic,Saloon,Petrol,"1,500 cc","140,000 km","Rs 10,650,000"
https://ikman.lk/en/ad/toyota-allion-260-g-grad-beige-inr-2010-for-sale-kurunegala,Toyota Allion 260 G GRAD BEIGE INR 2010,"Posted on 19 Sep 5:38 pm, Kurunegala City, Kurunegala1022views",Toyota,Allion,0,260 G GRAD BEIGE INR,2010,Used,Automatic,Saloon,Petrol,"1,500 cc","131,000 km","Rs 10,700,000"
https://ikman.lk/en/ad/toyota-vitz-safety-edition2-2018-for-sale-gampaha-2,Toyota Vitz Safety Edition2 2018,"Posted on 23 Sep 1:20 pm, Mirigama, Gampaha659views",Toyota,Vitz,0,Vitz Safety Edition2,2018,Used,Automatic,Hatchback,Petrol,990 cc,"65,000 km","Rs 8,950,000"
https://ikman.lk/en/ad/toyota-chr-eagle-eye-ngx10-2019-for-sale-colombo,Toyota CHR Eagle Eye NGX10 2019,"Posted on 19 Sep 1:37 pm, Colombo 4, Colombo841views",Toyota,CHR,0,Eagle Eye NGX10 ,2019,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","50,000 km","Rs 18,500,000"
https://ikman.lk/en/ad/toyota-chr-2017-for-sale-colombo-597,Toyota CHR 2017,"Posted on 19 Sep 1:30 pm, Kohuwala, Colombo515views",Toyota,CHR,0,0,2017,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","89,000 km","Rs 14,350,000"
https://ikman.lk/en/ad/toyota-allion-240-g-grade-2004-for-sale-ratnapura,Toyota Allion 2004,"Posted on 19 Sep 12:26 pm, Ratnapura City, Ratnapura1098views",Toyota,Allion,0,Toyota,2004,Used,Automatic,Saloon,Petrol,"1,500 cc","149,700 km","Rs 6,650,000"
https://ikman.lk/en/ad/toyota-raize-z-grade-4way-camera-2020-for-sale-colombo-7,Toyota Raize Z GRADE 4WAY CAMERA 2020,"Posted on 19 Sep 12:19 pm, Colombo 6, Colombo373views",Toyota,Raize,0,Z GRADE 4WAY CAMERA,2020,Used,Automatic,SUV / 4x4,Petrol,990 cc,"75,789 km","Rs 14,990,000"
